FID,Join_Count,TARGET_FID,JOIN_FID,GISJOIN,FIPSSTCO,TRACT2000,BLOCK2000,STFID,GISJOIN2,PLACEA,blockgen,PLACEA_1
54,1,961,257,G51000109905002065,51001,990500,2065,510019905002065,51000109905002065,99999,510019905002065,60680
55,1,962,257,G51000109905002066,51001,990500,2066,510019905002066,51000109905002066,99999,510019905002066,60680
56,1,963,257,G51000109905002067,51001,990500,2067,510019905002067,51000109905002067,99999,510019905002067,60680
57,1,998,1,G51000109905003032,51001,990500,3032,510019905003032,51000109905003032,99999,510019905003032,00180
58,1,1002,1,G51000109905003036,51001,990500,3036,510019905003036,51000109905003036,99999,510019905003036,00180
59,1,1045,323,G51000109906001004,51001,990600,1004,510019906001004,51000109906001004,99999,510019906001004,77520
60,1,1051,323,G51000109906001010,51001,990600,1010,510019906001010,51000109906001010,99999,510019906001010,77520
61,1,1053,323,G51000109906001012,51001,990600,1012,510019906001012,51000109906001012,99999,510019906001012,77520
62,1,1064,323,G51000109906001023,51001,990600,1023,510019906001023,51000109906001023,99999,510019906001023,77520
63,1,1072,323,G51000109906001031,51001,990600,1031,510019906001031,51000109906001031,99999,510019906001031,77520
64,1,1076,323,G51000109906001035,51001,990600,1035,510019906001035,51000109906001035,99999,510019906001035,77520
65,1,1132,252,G51000109906002042,51001,990600,2042,510019906002042,51000109906002042,99999,510019906002042,59336
66,1,1133,252,G51000109906002043,51001,990600,2043,510019906002043,51000109906002043,99999,510019906002043,59336
67,1,1152,252,G51000109906002998,51001,990600,2998,510019906002998,51000109906002998,99999,510019906002998,59336
68,1,1197,252,G51000109906003044,51001,990600,3044,510019906003044,51000109906003044,99999,510019906003044,59336
69,1,1208,252,G51000109906003055,51001,990600,3055,510019906003055,51000109906003055,99999,510019906003055,59336
70,1,1209,252,G51000109906003056,51001,990600,3056,510019906003056,51000109906003056,99999,510019906003056,59336
71,1,1210,252,G51000109906003998,51001,990600,3998,510019906003998,51000109906003998,99999,510019906003998,59336
72,1,1213,252,G51000109906004001,51001,990600,4001,510019906004001,51000109906004001,99999,510019906004001,59336
73,1,1213,253,G51000109906004001,51001,990600,4001,510019906004001,51000109906004001,99999,510019906004001,59384
74,1,1214,252,G51000109906004002,51001,990600,4002,510019906004002,51000109906004002,99999,510019906004002,59336
75,1,1215,252,G51000109906004003,51001,990600,4003,510019906004003,51000109906004003,99999,510019906004003,59336
76,1,1217,253,G51000109906004005,51001,990600,4005,510019906004005,51000109906004005,99999,510019906004005,59384
77,1,1218,252,G51000109906004006,51001,990600,4006,510019906004006,51000109906004006,99999,510019906004006,59336
78,1,1218,253,G51000109906004006,51001,990600,4006,510019906004006,51000109906004006,99999,510019906004006,59384
79,1,1223,252,G51000109906004011,51001,990600,4011,510019906004011,51000109906004011,99999,510019906004011,59336
80,1,1226,253,G51000109906004014,51001,990600,4014,510019906004014,51000109906004014,99999,510019906004014,59384
81,1,1234,252,G51000109906004022,51001,990600,4022,510019906004022,51000109906004022,99999,510019906004022,59336
82,1,1235,252,G51000109906004023,51001,990600,4023,510019906004023,51000109906004023,99999,510019906004023,59336
83,1,1281,252,G51000109906004999,51001,990600,4999,510019906004999,51000109906004999,99999,510019906004999,59336
84,1,1283,253,G51000109907001001,51001,990700,1001,510019907001001,51000109907001001,99999,510019907001001,59384
85,1,1284,253,G51000109907001002,51001,990700,1002,510019907001002,51000109907001002,99999,510019907001002,59384
86,1,1285,253,G51000109907001003,51001,990700,1003,510019907001003,51000109907001003,99999,510019907001003,59384
87,1,1286,253,G51000109907001004,51001,990700,1004,510019907001004,51000109907001004,99999,510019907001004,59384
88,1,1307,253,G51000109907001025,51001,990700,1025,510019907001025,51000109907001025,99999,510019907001025,59384
89,1,1308,253,G51000109907001026,51001,990700,1026,510019907001026,51000109907001026,99999,510019907001026,59384
90,1,1309,253,G51000109907001027,51001,990700,1027,510019907001027,51000109907001027,99999,510019907001027,59384
91,1,1324,253,G51000109907001042,51001,990700,1042,510019907001042,51000109907001042,99999,510019907001042,59384
92,1,1335,223,G51000109907002002,51001,990700,2002,510019907002002,51000109907002002,99999,510019907002002,50984
93,1,1336,223,G51000109907002003,51001,990700,2003,510019907002003,51000109907002003,99999,510019907002003,50984
94,1,1337,223,G51000109907002004,51001,990700,2004,510019907002004,51000109907002004,99999,510019907002004,50984
95,1,1338,223,G51000109907002005,51001,990700,2005,510019907002005,51000109907002005,99999,510019907002005,50984
96,1,1349,223,G51000109907002016,51001,990700,2016,510019907002016,51000109907002016,99999,510019907002016,50984
97,1,1361,223,G51000109907002028,51001,990700,2028,510019907002028,51000109907002028,99999,510019907002028,50984
98,1,1372,223,G51000109907002039,51001,990700,2039,510019907002039,51000109907002039,99999,510019907002039,50984
