FID,Join_Count,TARGET_FID,JOIN_FID,GISJOIN,FIPSSTCO,TRACT2000,BLOCK2000,STFID,GISJOIN2,PLACEA,blockgen,PLACEA_1
54,1,973,255,G47000100209012032,47001,020901,2032,470010209012032,47000100209012032,53600,470010209012032,53600
55,1,974,255,G47000100209012033,47001,020901,2033,470010209012033,47000100209012033,53600,470010209012033,53600
56,1,979,255,G47000100209012038,47001,020901,2038,470010209012038,47000100209012038,53600,470010209012038,53600
57,1,1101,255,G47000100209014090,47001,020901,4090,470010209014090,47000100209014090,53600,470010209014090,53600
58,1,1115,62,G47000100209021013,47001,020902,1013,470010209021013,47000100209021013,15580,470010209021013,15580
59,1,1116,62,G47000100209021014,47001,020902,1014,470010209021014,47000100209021014,15580,470010209021014,15580
60,1,1117,62,G47000100209021015,47001,020902,1015,470010209021015,47000100209021015,15580,470010209021015,15580
61,1,1118,62,G47000100209021016,47001,020902,1016,470010209021016,47000100209021016,15580,470010209021016,15580
62,1,1122,62,G47000100209021020,47001,020902,1020,470010209021020,47000100209021020,15580,470010209021020,15580
63,1,1125,62,G47000100209021023,47001,020902,1023,470010209021023,47000100209021023,15580,470010209021023,15580
64,1,1126,62,G47000100209021024,47001,020902,1024,470010209021024,47000100209021024,15580,470010209021024,15580
65,1,1127,62,G47000100209021025,47001,020902,1025,470010209021025,47000100209021025,15580,470010209021025,15580
66,1,1132,62,G47000100209021030,47001,020902,1030,470010209021030,47000100209021030,15580,470010209021030,15580
67,1,1133,62,G47000100209021031,47001,020902,1031,470010209021031,47000100209021031,15580,470010209021031,15580
68,1,1134,62,G47000100209021032,47001,020902,1032,470010209021032,47000100209021032,15580,470010209021032,15580
69,1,1135,62,G47000100209021033,47001,020902,1033,470010209021033,47000100209021033,15580,470010209021033,15580
70,1,1136,62,G47000100209021034,47001,020902,1034,470010209021034,47000100209021034,15580,470010209021034,15580
71,1,1137,62,G47000100209021035,47001,020902,1035,470010209021035,47000100209021035,15580,470010209021035,15580
72,1,1139,62,G47000100209021037,47001,020902,1037,470010209021037,47000100209021037,15580,470010209021037,15580
73,1,1143,62,G47000100209021041,47001,020902,1041,470010209021041,47000100209021041,15580,470010209021041,15580
74,1,1144,62,G47000100209021042,47001,020902,1042,470010209021042,47000100209021042,15580,470010209021042,15580
75,1,1148,62,G47000100209021046,47001,020902,1046,470010209021046,47000100209021046,15580,470010209021046,15580
76,1,1149,62,G47000100209021047,47001,020902,1047,470010209021047,47000100209021047,15580,470010209021047,15580
77,1,1152,62,G47000100209021050,47001,020902,1050,470010209021050,47000100209021050,15580,470010209021050,15580
78,1,1153,62,G47000100209021051,47001,020902,1051,470010209021051,47000100209021051,15580,470010209021051,15580
79,1,1154,62,G47000100209021052,47001,020902,1052,470010209021052,47000100209021052,15580,470010209021052,15580
80,1,1155,62,G47000100209021053,47001,020902,1053,470010209021053,47000100209021053,15580,470010209021053,15580
81,1,1156,62,G47000100209021054,47001,020902,1054,470010209021054,47000100209021054,15580,470010209021054,15580
82,1,1157,62,G47000100209021055,47001,020902,1055,470010209021055,47000100209021055,15580,470010209021055,15580
83,1,1158,62,G47000100209021056,47001,020902,1056,470010209021056,47000100209021056,15580,470010209021056,15580
